date,Brazil
2000-01-29,6995110.44572727
2000-02-26,7416433.16280148
2000-03-25,7350794.87442115
2000-04-29,7282572.80363079
2000-05-27,7517881.64421335
2000-06-24,7788442.85958998
2000-07-29,7434315.28876808
2000-08-26,7840943.93954731
2000-09-30,7522385.08231168
2000-10-28,7686804.29117254
2000-11-25,7601392.65367532
2000-12-30,7380667.22990352
2001-01-27,7180755.25849165
2001-02-24,6548589.67504267
2001-03-31,7655263.06625417
2001-04-28,7228914.39811131
2001-05-26,7611895.71951577
2001-06-30,7657813.9934063
2001-07-28,7630442.0301948
2001-08-25,8003567.96555473
2001-09-29,7500608.87462708
2001-10-27,7952202.52293135
2001-11-24,7453943.88142115
2001-12-29,7200701.0513692
2002-01-26,7196582.65419666
2002-02-23,6655637.47040445
2002-03-30,7480152.94070315
2002-04-27,7314484.56991836
2002-05-25,7475772.68163079
2002-06-29,7072254.69313172
2002-07-27,7537209.17280334
2002-08-31,7541354.67969944
2002-09-28,7523605.66495732
2002-10-26,8243983.3627551
2002-11-30,7153780.78479591
2002-12-28,7301918.30445825
2003-01-25,6688221.52058627
2003-02-22,6294697.98639517
2003-03-29,6414784.78410204
2003-04-26,6637099.30917996
2003-05-31,7064182.73051948
2003-06-28,6636083.28492949
2003-07-26,7351963.95560111
2003-08-30,7131433.39419851
2003-09-27,7308318.74471614
2003-10-25,7718482.45071428
2003-11-29,6954097.10960482
2003-12-27,7534997.90894434
2004-01-31,6770295.16267532
2004-02-28,6362190.61376437
2004-03-27,7587215.31090909
2004-04-24,7362965.46620222
2004-05-29,7065017.18901113
2004-06-26,7227510.07550463
2004-07-31,7738421.60180519
2004-08-28,7757804.84514471
2004-09-25,7739155.9095807
2004-10-30,7595616.53105565
2004-11-27,7428138.36097773
2004-12-25,7785470.67560853
2005-01-29,6709517.03294248
2005-02-26,6597881.44030426
2005-03-26,7604798.31461409
2005-04-30,7243180.32175324
2005-05-28,7300532.11714656
2005-06-25,7475038.88959369
2005-07-30,7492138.94971428
2005-08-27,8042449.15673654
2005-09-24,7720371.63329313
2005-10-29,7386627.65660296
2005-11-26,7467977.10674768
2005-12-31,7766879.01557885
2006-01-28,7050201.97870871
2006-02-25,6733218.099564
2006-03-25,7713759.97179591
2006-04-29,7057554.4419666
2006-05-27,7575074.90393506
2006-06-24,7432494.02218923
2006-07-29,7539416.59433024
2006-08-26,8036490.57499443
2006-09-30,7892381.89825231
2006-10-28,7980417.68229127
2006-11-25,7772892.78389981
2006-12-30,7888891.01982931
2007-01-27,7470613.13965217
2007-02-24,7066232.67836232
2007-03-31,8306224.32455072
2007-04-28,7601037.66833333
2007-05-26,8026655.53099999
2007-06-30,8059005.53347825
2007-07-28,8209919.70636231
2007-08-25,8752804.83952173
2007-09-29,8127877.78508695
2007-10-27,9020457.45469565
2007-11-24,8570807.15182608
2007-12-29,8574078.90128985
2008-01-26,8256555.68286956
2008-02-23,8048319.75489855
2008-03-29,8604527.08989855
2008-04-26,8706377.84566666
2008-05-31,8760641.6817971
2008-06-28,8798585.93069565
2008-07-26,9168208.67671884
2008-08-30,9051563.56811594
2008-09-27,9368012.37149275
2008-10-25,9550067.06423188
2008-11-29,8562936.62868116
2008-12-27,9096716.61208695
2009-01-31,8215630.44414492
2009-02-28,7840032.81227535
2009-03-28,8870255.15765217
2009-04-25,8897816.58027536
2009-05-30,8639588.98792753
2009-06-27,8990696.52268115
2009-07-25,9506493.60565217
2009-08-29,9242321.08163768
2009-09-26,9481387.24234782
2009-10-31,10055110.9249999
2009-11-28,9141252.16333333
2009-12-26,9922268.25856521
2010-01-30,8633753.1015942
2010-02-27,8481647.30047826
2010-03-27,10047228.4926376
2010-04-24,9544461.30284058
2010-05-29,9733818.25101449
2010-06-26,9830120.13086956
2010-07-31,10307741.1751304
2010-08-28,10387643.4365507
2010-09-25,10248554.0049855
2010-10-30,10205460.4863478
2010-11-27,10051864.1243913
2010-12-25,10479532.6205507
2011-01-29,9110855.3137826
2011-02-26,9262542.12737681
2011-03-26,10148732.4826811
2011-04-30,9656896.75075362
2011-05-28,10158049.5424347
2011-06-25,10184502.8581594
2011-07-30,10360738.0682753
2011-08-27,10979440.6079999
2011-09-24,10692546.1694927
2011-10-29,10519426.9556376
2011-11-26,10403944.990913
2011-12-31,10756126.7618695
2012-01-28,9708937.33234782
2012-02-25,9877026.71152173
2012-03-31,10929435.8631014
2012-04-28,10186467.3434057
2012-05-26,10775104.2176666
2012-06-30,10506639.2635652
2012-07-28,10882147.8332608
2012-08-25,11592307.1256956
2012-09-29,10717877.0345217
2012-10-27,11858855.5866231
2012-11-24,11382002.7816521
2012-12-29,11271877.2662463
2013-01-26,10931208.2804927
2013-02-23,10117862.3932463
2013-03-30,11053520.2438115
2013-04-27,11377920.9189855
2013-05-25,11503971.8741304
2013-06-29,11035208.4830289
2013-07-27,11691185.2894927
2013-08-31,12082456.4757101
2013-09-28,11451924.9701159
2013-10-26,12466573.9996521
2013-11-30,11911867.9497681
2013-12-28,11708206.5457246
2014-01-25,11429168.8400579
2014-02-22,11230844.7992753
2014-03-29,11521485.2929275
2014-04-26,11874577.2096811
2014-05-31,12132305.1784782
2014-06-28,11283405.2679565
2014-07-26,12215762.8547101
2014-08-30,12538268.9426231
2014-09-27,12592408.3046086
2014-10-25,13289592.4931014
2014-11-29,11838314.9526521
2014-12-27,12636639.3841449
2015-01-31,12047932.4273768
2015-02-28,10490253.7550144
2015-03-28,12095848.1533188
2015-04-25,11767280.1349855
2015-05-30,11449770.7533478
2015-06-27,11867076.4314637
2015-07-25,12183784.3376231
2015-08-29,12046884.4970144
2015-09-26,11985710.1962753
2015-10-31,12526918.0685507
2015-11-28,11239850.465884
2015-12-26,12115171.8300434
2016-01-30,10514005.2591594
2016-02-27,10792682.1028405
2016-03-26,11601156.1372173
2016-04-30,11199688.8017391
2016-05-28,11195715.0274347
2016-06-25,11238238.7349999
2016-07-30,11414542.2679855
2016-08-27,11851855.9547246
2016-09-24,11644012.5777536
2016-10-29,11425057.5878115
2016-11-26,10982918.9137391
2016-12-31,11581780.4405217
2017-01-28,10428954.8242898
2017-02-25,10121262.4998695
2017-03-25,11853140.6834057
2017-04-29,10570124.1402753
2017-05-27,11374611.3260144
2017-06-24,11399227.6656811
2017-07-29,11617860.7277391
2017-08-26,12116749.2324347
2017-09-30,11732360.4199565
2017-10-28,11939679.960942
2017-11-25,11419038.8207681
2017-12-30,11514810.5223623
2018-01-27,10803217.3992318
2018-02-24,10220520.1344057
2018-03-31,11724175.3062753
2018-04-28,11109721.4606376
2018-05-26,9901079.25373913
2018-06-30,11645914.1334637
2018-07-28,11530423.0346521
2018-08-25,12373864.6628985
2018-09-29,11411721.251855
2018-10-27,12073886.679855
2018-11-24,11555668.4202608
2018-12-29,11806209.4322028
2019-01-26,11230327.9686811
2019-02-23,10802185.9244637
2019-03-30,11243409.6568405
2019-04-27,11477190.8822608
2019-05-25,11650921.9943188
2019-06-29,11073020.4545652
2019-07-27,12283089.9726231
2019-08-31,12326807.8326086
2019-09-28,11664500.1059855
2019-10-26,12695468.8813623
2019-11-30,11806467.5780724
2019-12-28,11881704.420913
2020-01-25,11338519.5706666
2020-02-29,11090440.9363478
2020-03-28,10645620.2452608
2020-04-25,8872672.35513043
2020-05-30,9497879.64502898
2020-06-27,10181302.4828695
2020-07-25,11276894.9785362
2020-08-29,11208297.6621739
2020-09-26,11554470.2855652
2020-10-31,12452247.293884
2020-11-28,11510761.6171739
2020-12-26,12139883.5709999
2021-01-30,11165052.2525217
2021-02-27,10370590.9938115
2021-03-27,11522054.2631594
2021-04-24,10852449.2427391
2021-05-29,11194468.9974492
2021-06-26,11440876.3422753
2021-07-31,12480501.6915942
2021-08-28,12421401.3825217
2021-09-25,12088288.0269275
2021-10-30,12389234.6363478
2021-11-27,11470012.3527391
2021-12-25,12111350.9429275
